chunk_id,chunk_type,primary_text,category,price,flower_type,collection_id,url,max_tokens,original_url,url_fixed,is_manually_fixed,is_verified,url_functional,might_need_n_suffix,product_exists
product_0180,product,"Box with Flowers ""Spring Dream"" - Spring dream box with hydrangea, ranunculus, roses and orchids",Basket / Boxes With Flowers,2500.0,Hydrangea / ranunculus / Rose / Orchid,Basket / Boxes with flowers,https://xoflowers.md/box-with-flowers-spring-dream/,200,https://xoflowers.md/box-spring-dream/,True,True,,True,False,True
product_0181,product,"Basket ""Garden of Eden"" - Paradise garden basket with Roses Ocean Song, Roses Pink Mondial, Ranunculus and Clooney Hanoi",Basket / Boxes With Flowers,4750.0,Roses ocean song / Roses Pink Mondial / ranunculus / clooney hanoi,Basket / Boxes with flowers,https://xoflowers.md/basket-with-flowers-garden-eden/,200,https://xoflowers.md/basket-garden-eden/,True,False,,True,False,True
product_0182,product,Basket with Roses Hermosa - Hermosa roses basket arrangement,Basket / Boxes With Flowers,3200.0,Roses hermosa,Basket / Boxes with flowers,https://xoflowers.md/basket-with-flowers-hermosa/,200,https://xoflowers.md/basket-hermosa/,True,False,,True,False,True
product_0183,product,"Flower Basket - Classic flower basket with roses, chrysanthemum, hydrangea, viburnum and salal",Basket / Boxes With Flowers,5000.0,Rose / Chrysanthemum / Hydrangea / viburnum / salal,Basket / Boxes with flowers,https://xoflowers.md/flower-basket-morning-fields,200,https://xoflowers.md/flower-basket/,True,False,,True,False,True
product_0184,product,"101 Roses in a Basket - Grand gesture with 101 red roses in basket - available in S, M, XL sizes",Basket / Boxes With Flowers,2050.0,Red Roses,Basket / Boxes with flowers,https://xoflowers.md/basket-with-flowers-101-roses/,200,https://xoflowers.md/basket-101-roses/,True,False,,True,False,True
product_0185,product,Basket with Peonis - Short-stemmed peonies nestled comfortably in a round basket. Calm and peaceful composition that creates a summer mood and fills the day with warmth and light. Perfect gift for visits and special occasions.,Basket / Boxes With Flowers,3100.0,Peony,Basket / Boxes with flowers,https://xoflowers.md/basket-with-peonis,200,https://xoflowers.md/basket-peonis/,True,False,,True,False,True
product_0186,product,"Basket with White Peonies - Magnificent fragrant white peonies in a flowerpot basket. Subtle aroma, noble gloss of blossoming peonies, and half-hints of eucalyptus leaves. Perfect for special occasions and warming the soul.",Basket / Boxes With Flowers,1750.0,Peony,Basket / Boxes with flowers,https://xoflowers.md/basket-with-flowers-white-,200,https://xoflowers.md/basket-white-peonies/,True,False,,True,False,True
product_0187,product,"A Box of Seasonal Peonies - Amazing seasonal peonies that are favorites of summer season. In signature box, these peonies sparkle and radiate morning freshness, perfect to brighten any occasion and delight the recipient.",Basket / Boxes With Flowers,1500.0,Seasonal Peonies,Basket / Boxes with flowers,https://xoflowers.md/box-with-flowers-seasonal-,200,https://xoflowers.md/box-seasonal-peonies/,True,False,,True,False,True
product_0188,product,"Bouquet ""Greenery"" - Fresh green arrangement with natural foliage and seasonal flowers for nature lovers",Author'S Bouquets,1400.0,"Mixed greens, seasonal flowers",Author's bouquets,https://xoflowers.md/bouquet-greenery/n/,200,https://xoflowers.md/bouquet-greenery/,True,False,,True,True,True
product_0189,product,"Bouquet ""Madam"" - Elegant arrangement with hydrangea, roses, gerbera and chrysanthemum for sophisticated ladies",Author'S Bouquets,2400.0,Hydrangea / Rose / Gerbera / chryzantema,Author's bouquets,https://xoflowers.md/bouquet-madam/n/,200,https://xoflowers.md/bouquet-madam/,True,False,,True,True,True
product_0190,product,"Bouquet ""Madam"" - Beautiful combination of peonies, viburnum, chrysanthemum and spray roses",Author'S Bouquets,1250.0,Peony / viburnum / crizantema / Rose spray,Author's bouquets,https://xoflowers.md/bouquet-madam/n/,200,https://xoflowers.md/bouquet-madam-variant/,True,False,,True,True,True
product_0191,product,"Bouquet ""Beautiful Song"" - Musical harmony of peonies, hydrangea and chrysanthemum",Author'S Bouquets,1250.0,Peony / Hydrangea / chryzantema,Author's bouquets,https://xoflowers.md/bouquet-beautiful-song/n/,200,https://xoflowers.md/bouquet-beautiful-song/,True,False,,False,True,True
product_0192,product,"Bouquet ""Summer Sun"" - Bright sunny arrangement with gerbera, tanacetum and spray roses",Author'S Bouquets,1200.0,Gerbera / tanacetum / Rose spray,Author's bouquets,https://xoflowers.md/bouquet-summer-sun/n/,200,https://xoflowers.md/bouquet-summer-sun/,True,False,,True,True,True
product_0193,product,"Bouquet ""Rose, Mattiola and Peony"" - Classic combination of roses, mattiola and peonies for timeless elegance",Author'S Bouquets,1400.0,Peony / Rose / mattiola,Author's bouquets,https://xoflowers.md/bouquet-rose-mattiola-and-peony/n/,200,https://xoflowers.md/bouquet-rose-mattiola-peony/,True,False,,True,True,True
product_0194,product,"Bouquet ""Silk Pattern"" - Delicate silk-like pattern with hydrangea, peonies and chrysanthemum",Author'S Bouquets,1300.0,Hydrangea / Peony / chryzantema,Author's bouquets,https://xoflowers.md/bouquet-silk-pattern/n/,200,https://xoflowers.md/bouquet-silk-pattern/,True,False,,True,True,True
product_0195,product,"Bouquet with Peonies - Beautiful peony arrangement with roses, chrysanthemum and matiola",Author'S Bouquets,1500.0,Peony / Rose / chrizantema / matiola,Author's bouquets,https://xoflowers.md/bouquet-with-peonies/n/,200,https://xoflowers.md/bouquet-with-peonies/,True,False,,True,True,True
product_0196,product,"Bouquet ""Luxurious Love"" - Premium luxurious arrangement with hydrangea, peonies, spray roses and gerbera",Author'S Bouquets,2800.0,Hydrangea / Peony / Rose spray / Gerbera,Author's bouquets,https://xoflowers.md/bouquet-luxurious-love/n/,200,https://xoflowers.md/bouquet-luxurious-love/,True,False,,True,True,True
product_0197,product,"Bouquet ""Lavender Dream"" - Dreamy lavender-inspired bouquet with hydrangea, roses, gerbera, chrysanthemum and dianthus",Author'S Bouquets,2200.0,Hydrangea / Rose / Gerbera / chrizantema / dianthus,Author's bouquets,https://xoflowers.md/bouquet-lavender-dream/n/,200,https://xoflowers.md/bouquet-lavender-dream/,True,False,,True,True,True
product_0198,product,"Bouquet ""Warmth of Petals"" - Warm and tender arrangement with hydrangea, roses and eustoma",Author'S Bouquets,990.0,Hydrangea / Rose / Eustoma,Author's bouquets,https://xoflowers.md/bouquet-warmth-of-petals/n/,200,https://xoflowers.md/bouquet-warmth-petals/,True,False,,True,True,True
product_0199,product,"Bouquet ""Sun Mousse"" - Light and airy arrangement with roses, matiola, eustoma and dianthus",Author'S Bouquets,950.0,Rose / matiola / Eustoma / dianthus,Author's bouquets,https://xoflowers.md/bouquet-sun-mousse/n/,200,https://xoflowers.md/bouquet-sun-mousse/,True,False,,True,True,True
product_0200,product,"Bouquet ""Emotion"" - Emotional arrangement with ranunculus, chrysanthemum, spray roses and hydrangea",Author'S Bouquets,980.0,Ranunculus / Chrysanthemum / Rose spray / Hydrangea,Author's bouquets,https://xoflowers.md/bouquet-emotion/n/,200,https://xoflowers.md/bouquet-emotion/,True,False,,False,True,True
product_0201,product,"Bouquet ""Lemon Breath"" - Fresh citrus-inspired arrangement with hydrangea, roses, tanacetum and tulips",Author'S Bouquets,2800.0,Hydrangea / Rose / tanacetum / Tulip,Author's bouquets,https://xoflowers.md/bouquet-lemon-breath/n/,200,https://xoflowers.md/bouquet-lemon-breath/,True,True,,False,True,True
product_0202,product,"Bouquet ""A Melody of Love"" - Romantic melody with hydrangea, roses, bush roses, gerbera and dianthus",Author'S Bouquets,1400.0,Hydrangea / Rose / bush Rose / Gerbera / dianthus,Author's bouquets,https://xoflowers.md/bouquet-a-melody-of-love/n/,200,https://xoflowers.md/bouquet-melody-love/,True,True,,True,True,True
product_0203,product,"Bouquet ""Gentle Warmth"" - Gently warm arrangement with hydrangea, roses, chrysanthemum and dianthus",Author'S Bouquets,1300.0,Hydrangea / Rose / chrizantema / dianthus,Author's bouquets,https://xoflowers.md/bouquet-gentle-warmth/n/,200,https://xoflowers.md/bouquet-gentle-warmth/,True,True,,False,True,True
product_0204,product,"Bouquet ""Blazing Tenderness"" - Passionate arrangement with gerbera, roses, viburnum, daffodils, hydrangea and amaranth",Author'S Bouquets,3200.0,Gerbera / Rose / viburnum / daffodil / Hydrangea / amaranth,Author's bouquets,https://xoflowers.md/bouquet-blazing-tenderness/n/,200,https://xoflowers.md/bouquet-blazing-tenderness/,True,True,,False,True,True
product_0205,product,"Bouquet ""Heart in Flowers"" - Heart-shaped arrangement with roses, gerbera, ranunculus, asparagus and spray roses",Author'S Bouquets,2500.0,Rose / Gerbera / ranunculus / asparagus / Rose spray,Author's bouquets,https://xoflowers.md/bouquet-heart-in-flowers/n/,200,https://xoflowers.md/bouquet-heart-flowers/,True,True,,True,True,True
product_0206,product,"Bouquet ""Pink Seduction"" - Seductive pink arrangement with orchids, chrysanthemum, spray roses, roses, genista and tulips",Author'S Bouquets,1400.0,Orchidea / chrizantema / Rose spray / Rose / genista / Tulip,Author's bouquets,https://xoflowers.md/bouquet-pink-seduction/n/,200,https://xoflowers.md/bouquet-pink-seduction/,True,True,,False,True,True
product_0207,product,"Bouquet ""The Kiss of Spring"" - Spring kiss arrangement with orchids, hydrangea, roses, spray roses and freesia",Author'S Bouquets,1600.0,Orchidea / Hydrangea / Rose / Rose spray / fresia,Author's bouquets,https://xoflowers.md/bouquet-the-kiss-of-spring/n/,200,https://xoflowers.md/bouquet-kiss-spring/,True,True,,True,True,True
product_0208,product,"Bouquet ""The Flame of Desire"" - Passionate flame arrangement with roses, spray roses, eucalyptus and dianthus",Author'S Bouquets,1200.0,Rose / Rose spray / eucalyptus / dianthus,Author's bouquets,https://xoflowers.md/bouquet-the-flame-of-desire/n/,200,https://xoflowers.md/bouquet-flame-desire/,True,True,,True,True,True
product_0209,product,"Bouquet ""Silk Evening"" - Elegant evening arrangement with roses, tulips, chrysanthemum, allium and ruskus",Author'S Bouquets,1250.0,Rose / Tulip / chrizantema / allium / ruskus,Author's bouquets,https://xoflowers.md/bouquet-silk-evening/n/,200,https://xoflowers.md/bouquet-silk-evening/,True,False,,True,True,True
product_0210,product,"Bouquet ""Queen"" - Royal arrangement with roses, mantilla, orchids and hydrangea",Author'S Bouquets,3500.0,Trandafir / mantilla / orchidea / Hydrangea,Author's bouquets,https://xoflowers.md/bouquet-queen/n/,200,https://xoflowers.md/bouquet-queen/,True,False,,True,True,True
product_0211,product,"Bouquet ""Calm Breeze"" - Peaceful arrangement with carnation, freesia, genista, spray roses and hypericum",Author'S Bouquets,1700.0,Carnation / fresia / genista / Rose spray / hypericom,Author's bouquets,https://xoflowers.md/bouquet-calm-breeze/n/,200,https://xoflowers.md/bouquet-calm-breeze/,True,False,,False,True,True
product_0212,product,"Bouquet ""Pink Waltz"" - Dancing pink arrangement with roses, tulips, chrysanthemum and ruscus",Author'S Bouquets,800.0,Rose / Tulip / chrizantema / ruscus,Author's bouquets,https://xoflowers.md/bouquet-pink-waltz/n/,200,https://xoflowers.md/bouquet-pink-waltz/,True,True,,False,True,True
product_0213,product,"Bouquet ""Sunny Accent"" - Bright sunny accent with roses, tulips, chrysanthemum and ruscus",Author'S Bouquets,800.0,Rose / Tulip / chrizantema / ruscus,Author's bouquets,https://xoflowers.md/bouquet-sunny-accent/n/,200,https://xoflowers.md/bouquet-sunny-accent/,True,True,,False,True,True
product_0214,product,"Bouquet ""The Glow of Fog"" - Mysterious foggy glow arrangement with roses, tulips and chrysanthemum",Author'S Bouquets,850.0,Rose / Tulip / chrizantema,Author's bouquets,https://xoflowers.md/bouquet-the-glow-of-fog/n/,200,https://xoflowers.md/bouquet-glow-fog/,True,True,,True,True,True
product_0215,product,"Bouquet ""Peachy Dawn"" - Soft peachy dawn arrangement with roses, spray roses and gerbera",Author'S Bouquets,1450.0,Rose / Rose spray / Gerbera,Author's bouquets,https://xoflowers.md/bouquet-peachy-dawn/n/,200,https://xoflowers.md/bouquet-peachy-dawn/,True,False,,False,True,True
product_0216,product,"Bouquet ""Pearlescent Silence"" - Quiet pearlescent arrangement with chrysanthemum, lisianthus and spray roses",Author'S Bouquets,760.0,Chrizantema / lisianthus / Rose spray,Author's bouquets,https://xoflowers.md/bouquet-pearlescent-silence/n/,200,https://xoflowers.md/bouquet-pearlescent-silence/,True,False,,False,True,True
product_0217,product,"Bouquet ""October Magic"" - Magical autumn arrangement with roses and chrysanthemum",Author'S Bouquets,620.0,Rose / chryzantema,Author's bouquets,https://xoflowers.md/bouquet-october-magic/n/,200,https://xoflowers.md/bouquet-october-magic/,True,True,,False,True,True
product_0218,product,"Bouquet ""The Warmth of October"" - Warm October arrangement with roses, spray roses and chrysanthemum",Author'S Bouquets,1200.0,Rose / Rose spray / chrizantema,Author's bouquets,https://xoflowers.md/bouquet-the-warmth-of-october/n/,200,https://xoflowers.md/bouquet-warmth-october/,True,True,,True,True,True
product_0219,product,"Bouquet ""Autumn Whispers"" - Whispering autumn arrangement with roses, dianthus, gerbera, hydrangea and wax",Author'S Bouquets,1550.0,Rose / dianthus / Gerbera / Hydrangea / wax,Author's bouquets,https://xoflowers.md/bouquet-autumn-whispers/n/,200,https://xoflowers.md/bouquet-autumn-whispers/,True,True,,False,True,True
product_0220,product,"Bouquet ""Autumn Velvet"" - Velvety autumn arrangement with roses, chrysanthemum and hydrangea",Author'S Bouquets,1250.0,Rose / chrizantema / Hydrangea,Author's bouquets,https://xoflowers.md/bouquet-autumn-velvet/n/,200,https://xoflowers.md/bouquet-autumn-velvet/,True,True,,False,True,True
product_0221,product,"Bouquet ""The Glow of the Morning Light"" - Morning light arrangement with lisianthus, hydrangea, roses and chrysanthemum",Author'S Bouquets,2100.0,Lisianthus / Hydrangea / Rose / chrizantema,Author's bouquets,https://xoflowers.md/bouquet-glow-morning-light/n/,200,https://xoflowers.md/bouquet-glow-morning-light/,True,False,,False,True,True
product_0222,product,"Bouquet ""Sufle"" - Light and airy souffl arrangement with roses, dianthus and eustoma",Author'S Bouquets,1500.0,Rose / dianthus / Eustoma,Author's bouquets,https://xoflowers.md/bouquet-sufle/n/,200,https://xoflowers.md/bouquet-sufle/,True,False,,False,True,True
product_0223,product,"Bouquet ""Gift"" - Perfect gift arrangement with delphinium, roses and lisianthus",Author'S Bouquets,1400.0,Delphinium / Rose / lisianthus,Author's bouquets,https://xoflowers.md/bouquet-gift/n/,200,https://xoflowers.md/bouquet-gift/,True,False,,False,True,True
product_0224,product,"Bouquet ""Patricia"" - Elegant Patricia arrangement with lisianthus, roses, hydrangea, panicum and clematis",Author'S Bouquets,920.0,Lisianthus / Rose / Hydrangea / panicum / clematis,Author's bouquets,https://xoflowers.md/bouquet-patricia/n/,200,https://xoflowers.md/bouquet-patricia/,True,False,,False,True,True
product_0225,product,"Bouquet ""A Love Note"" - Romantic love note arrangement with roses, lisianthus and gerbera",Author'S Bouquets,1450.0,Rose / lisianthus / Gerbera,Author's bouquets,https://xoflowers.md/bouquet-love-note/n/,200,https://xoflowers.md/bouquet-love-note/,True,False,,False,True,True
product_0226,product,"Flower Bouquet White and Pink - Classic white and pink arrangement with roses, lisianthus and gerbera",Author'S Bouquets,1450.0,Rose / lisianthus / Gerbera,Author's bouquets,https://xoflowers.md/bouquet-white-pink/n/,200,https://xoflowers.md/bouquet-white-pink/,True,False,,False,True,True
product_0227,product,"Bouquet ""Valencia"" - Spanish-inspired Valencia arrangement with gerbera, roses, spray roses, lisianthus and hydrangea",Author'S Bouquets,3300.0,Gerbera / Rose / Rose spray / lisianthus / Hydrangea,Author's bouquets,https://xoflowers.md/bouquet-valencia/n/,200,https://xoflowers.md/bouquet-valencia/,True,False,,True,True,True
product_0228,product,"Bouquet ""Waltz"" - Dancing waltz arrangement with roses, lisianthus, lunaria and dahlia",Author'S Bouquets,2300.0,Rose / lisianthus / lunaria / dahlia,Author's bouquets,https://xoflowers.md/bouquet-waltz/n/,200,https://xoflowers.md/bouquet-waltz/,True,False,,True,True,True
product_0229,product,"Bouquet ""Toscana"" - Tuscan-inspired arrangement with eustoma, scabiosa, antirinium, hydrangea, bergras and panicum",Author'S Bouquets,1500.0,Eustoma / scabiosa / anthirinium / Hydrangea / bergras / panicum,Author's bouquets,https://xoflowers.md/bouquet-toscana/n/,200,https://xoflowers.md/bouquet-toscana/,True,False,,False,True,True
product_0230,product,"Bouquet ""Journey"" - Travel-inspired arrangement with hydrangea, roses, gerbera, scabiosa and eustoma",Author'S Bouquets,1750.0,Hydrangea / Rose / Gerbera / scabiosa / Eustoma,Author's bouquets,https://xoflowers.md/bouquet-journey/n/,200,https://xoflowers.md/bouquet-journey/,True,False,,False,True,True
product_0231,product,"Bouquet ""Camilla"" - Elegant Camilla arrangement with hydrangea, spray roses, eustoma, viburnum, freesia and tanacetum",Author'S Bouquets,1950.0,Hydrangea / Roses spray / Eustoma / viburnum / fresia / tanacetum,Author's bouquets,https://xoflowers.md/bouquet-camilla/n/,200,https://xoflowers.md/bouquet-camilla/,True,False,,False,True,True
product_0232,product,"Bouquet ""Hot Summer"" - Hot summer arrangement with peonies, eustoma, tanacetum, antheridium and roses",Author'S Bouquets,1100.0,Peon / Eustoma / tanacetum / antheridium / Rose,Author's bouquets,https://xoflowers.md/bouquet-hot-summer/n/,200,https://xoflowers.md/bouquet-hot-summer/,True,False,,True,True,True
product_0233,product,"Bouquet of Flowers ""Summer Cocktail"" - Refreshing summer cocktail with germini, peonies and spray roses",Author'S Bouquets,550.0,Germini / peon / Rose spray,Author's bouquets,https://xoflowers.md/bouquet-summer-cocktail/n/,200,https://xoflowers.md/bouquet-summer-cocktail/,True,False,,False,True,True
product_0234,product,"Bouquet ""Assol"" - Dreamy Assol arrangement with peonies, spray roses and eucalyptus",Author'S Bouquets,650.0,Peon / Roses spray / eucalypt,Author's bouquets,https://xoflowers.md/bouquet-assol/n/,200,https://xoflowers.md/bouquet-assol/,True,False,,False,True,True
product_0235,product,"Bouquet ""Caprice"" - Capricious arrangement with delphinium, peonies, hydrangea, scabiosa and mattiola",Author'S Bouquets,3200.0,Delphinium / Peony / Hydrangea / scabiosa / mattiola,Author's bouquets,https://xoflowers.md/bouquet-caprice/n/,200,https://xoflowers.md/bouquet-caprice/,True,False,,False,True,True
product_0236,product,"Bouquet of Flowers ""Island of Love"" - Romantic island arrangement with hydrangea, roses and chrysanthemum",Author'S Bouquets,1900.0,Hydrangea / Rose / Chrysanthemum,Author's bouquets,https://xoflowers.md/bouquet-island-love/n/,200,https://xoflowers.md/bouquet-island-love/,True,False,,False,True,True
product_0237,product,"Bouquet ""Antonia"" - Classic Antonia arrangement with peonies, roses and chrysanthemum",Author'S Bouquets,1800.0,Peonie / Rose / chryzantema,Author's bouquets,https://xoflowers.md/bouquet-antonia/n/,200,https://xoflowers.md/bouquet-antonia/,True,False,,False,True,True
product_0238,product,"Flower Bouquet ""Vanilla"" - Sweet vanilla arrangement with gerbera, roses, antirinium and panicum",Author'S Bouquets,1000.0,Gerbera / Rose / anthrinium / panicum,Author's bouquets,https://xoflowers.md/flower-bouquet,200,https://xoflowers.md/bouquet-vanilla/,True,False,,True,False,True
product_0239,product,"Bouquet ""Grace Kelly"" - Elegant Grace Kelly arrangement with hydrangea and roses",Author'S Bouquets,2400.0,Hydrangea / Rose,Author's bouquets,https://xoflowers.md/bouquet-grace-kelly/n/,200,https://xoflowers.md/bouquet-grace-kelly/,True,False,,False,True,True
product_0240,product,"Bouquet ""Lily"" - Fresh lily arrangement with viburnum, spray roses, hydrangea and peonies",Author'S Bouquets,1400.0,Viburnum / Roses spray / Hydrangea / Peonies,Author's bouquets,https://xoflowers.md/bouquet-lily/n/,200,https://xoflowers.md/bouquet-lily/,True,False,,False,True,True
product_0241,product,"Buchet De Flori ""Lilac Beauty"" - Beautiful lilac arrangement with roses, eustoma and chrysanthemum",Author'S Bouquets,750.0,Rose / Eustoma / chryzantema,Author's bouquets,https://xoflowers.md/buchet-lilac-beauty/,200,https://xoflowers.md/buchet-lilac-beauty/,True,False,True,False,False,True
product_0242,product,"Bouquet ""Alps"" - Mountain-inspired arrangement with viburnum, matiola, anthurium, roses and peonies",Author'S Bouquets,1680.0,Viburnum / matiola / anthurium / Rose / Peony,Author's bouquets,https://xoflowers.md/bouquet-alps/n/,200,https://xoflowers.md/bouquet-alps/,True,False,,False,True,True
product_0243,product,"Bouquet ""Hanna"" - Sweet Hanna arrangement with hydrangea, chrysanthemum and spray roses",Author'S Bouquets,1750.0,Hydrangea / chryzantema / Roses spray,Author's bouquets,https://xoflowers.md/bouquet-hanna/n/,200,https://xoflowers.md/bouquet-hanna/,True,False,,False,True,True
product_0244,product,"Bouquet ""Sweet Paints"" - Sweet colorful arrangement with spray roses and roses - available in S and M sizes",Author'S Bouquets,1350.0,Rose spray / Rose,Author's bouquets,https://xoflowers.md/bouquet-sweet-paints/n/,200,https://xoflowers.md/bouquet-sweet-paints/,True,False,,False,True,True
product_0245,product,"Bouquet ""Lavanda"" - Lavender-inspired arrangement with hydrangea, roses and viburnum",Author'S Bouquets,3000.0,Hydrangea / Rose / viburnum,Author's bouquets,https://xoflowers.md/bouquet-lavanda/n/,200,https://xoflowers.md/bouquet-lavanda/,True,False,,True,True,True
product_0246,product,"Bouquet ""Sofia'S Kiss"" - Romantic Sofia arrangement with hydrangea, roses, gerbera, matiola, eucalyptus and ranunculus - available in S, M, L sizes",Author'S Bouquets,1800.0,Hydrangea / Rose / Gerbera / matiola / eucalyptus / ranunculus,Author's bouquets,https://xoflowers.md/bouquet-sofias-kiss/n/,200,https://xoflowers.md/bouquet-sofias-kiss/,True,False,,False,True,True
product_0247,product,"Bouquet ""Morning in Paris"" - Parisian morning arrangement with roses, germini, tanacetum and dianthus",Author'S Bouquets,1900.0,Rose / germini / tanacetum / dianthus,Author's bouquets,https://xoflowers.md/bouquet-morning-paris/n/,200,https://xoflowers.md/bouquet-morning-paris/,True,False,,False,True,True
product_0248,product,"Bouquet ""Spring Garden"" - Spring garden arrangement with ranunculus, hydrangea, genista, wax flower, roses, chrysanthemum and daffodils",Author'S Bouquets,2800.0,Ranunculus / Hydrangea / genista / waxflower / Rose / chrysantema / daffodil,Author's bouquets,https://xoflowers.md/bouquet-spring-garden/n/,200,https://xoflowers.md/bouquet-spring-garden/,True,False,,False,True,True
product_0249,product,"Bouquet ""Pink Sun"" - Pink sunny arrangement with tulips, gerbera, genista and roses - available in S and M sizes",Author'S Bouquets,680.0,Tulip / Gerbera / genista / Rose,Author's bouquets,https://xoflowers.md/bouquet-pink-sun/n/,200,https://xoflowers.md/bouquet-pink-sun/,True,False,,False,True,True
product_0250,product,"Bouquet ""Passion"" - Passionate arrangement with Rose Nina, Rose Pink Expression, carnation and Rose Julliet - available in S, M, L sizes",Author'S Bouquets,1350.0,Rose nina / Rose pink expression / Carnation / Rose julliet,Author's bouquets,https://xoflowers.md/bouquet-passion/n/,200,https://xoflowers.md/bouquet-passion/,True,False,,True,True,True
product_0251,product,"Bouquet ""Gentle Light"" - Gentle light arrangement with Playa Blanca roses, gerbera, carnation and spray roses - available in S, M, L sizes",Author'S Bouquets,1350.0,Playa blanca Rose / Gerbera / Carnation / spray Rose,Author's bouquets,https://xoflowers.md/bouquet-gentle-light/n/,200,https://xoflowers.md/bouquet-gentle-light/,True,False,,False,True,True
product_0252,product,"Bouquet ""Tender Feelings"" - Tender arrangement with gerbera, spray roses, roses and chrysanthemum",Author'S Bouquets,950.0,Gerbera / Rose spray / Rose / Chrysanthemum,Author's bouquets,https://xoflowers.md/bouquet-tender-feelings/n/,200,https://xoflowers.md/bouquet-tender-feelings/,True,False,,False,True,True
product_0253,product,"Bouquet of Flowers ""Orange Accent"" - Bright orange accent with spray roses Jullieta, chrysanthemum and gerbera",Author'S Bouquets,750.0,Rose spray jullieta / Chrysanthemum / Gerbera,Author's bouquets,https://xoflowers.md/bouquet-orange-accent/n/,200,https://xoflowers.md/bouquet-orange-accent/,True,False,,False,True,True
product_0254,product,"Flower Bouquet ""Sweetheart"" - Sweet arrangement with gerbera, chrysanthemum and statice",Author'S Bouquets,500.0,Gerbera / chryzantemum / statice,Author's bouquets,https://xoflowers.md/flower-bouquet,200,https://xoflowers.md/bouquet-sweetheart/,True,False,,True,False,True
product_0255,product,"Flower Bouquet ""Wave of Happiness"" - Happy wave arrangement with ranunculus, gerbera and chrysanthemum",Author'S Bouquets,700.0,Ranunculus / Gerbera / Chrysanthemum,Author's bouquets,https://xoflowers.md/bouquet-wave-happiness/n/,200,https://xoflowers.md/bouquet-wave-happiness/,True,False,,False,True,True
product_0256,product,"Flower Bouquet ""Flowers of Love"" - Loving arrangement with chrysanthemum, tulips and spray roses",Author'S Bouquets,600.0,Chrysanthemum / Tulip / spray Rose,Author's bouquets,https://xoflowers.md/bouquet-flowers-love/n/,200,https://xoflowers.md/bouquet-flowers-love/,True,False,,False,True,True
product_0257,product,"Bouquet ""Sweet Silvia"" - Sweet arrangement with Rose Silvia Pink and tanacetum",Author'S Bouquets,1550.0,Rose silvia pink / tanacetum,Author's bouquets,https://xoflowers.md/bouquet-sweet-silvia/n/,200,https://xoflowers.md/bouquet-sweet-silvia/,True,False,,False,True,True
product_0258,product,"Bouquet ""Pink Love"" - Pink love arrangement with spray roses, tanacetum and chrysanthemum",Author'S Bouquets,1850.0,Roses spray / tanacetum / chryzantema,Author's bouquets,https://xoflowers.md/bouquet-pink-love/n/,200,https://xoflowers.md/bouquet-pink-love/,True,False,,False,True,True
product_0259,product,"Bouquet ""A Fiery Sunset"" - Fiery sunset arrangement with roses, gerbera, lagurus and stabilized leaves",Author'S Bouquets,1100.0,Rose / Gerbera / lagurus / stabilized leaves,Author's bouquets,https://xoflowers.md/bouquet-fiery-sunset/n/,200,https://xoflowers.md/bouquet-fiery-sunset/,True,False,,False,True,True
product_0260,product,"Bouquet ""Fresh Fall"" - Fresh autumn arrangement with chrysanthemum, gerbera, roses and tanacetum",Author'S Bouquets,1300.0,Chryzantema / Gerbera / ros / tanacetum,Author's bouquets,https://xoflowers.md/bouquet-fresh-fall/n/,200,https://xoflowers.md/bouquet-fresh-fall/,True,False,,False,True,True
product_0261,product,"Bouquet ""Dawn"" - Dawn arrangement with roses and gerbera",Author'S Bouquets,1500.0,Roses / Gerbera,Author's bouquets,https://xoflowers.md/bouquet-dawn/n/,200,https://xoflowers.md/bouquet-dawn/,True,False,,False,True,True
product_0262,product,"Bouquet ""Autumn Sun"" - Autumn sun arrangement with roses, chrysanthemum and ruskus",Author'S Bouquets,1350.0,Rose / chryzantema / ruskus,Author's bouquets,https://xoflowers.md/bouquet-autumn-sun/n/,200,https://xoflowers.md/bouquet-autumn-sun/,True,False,,False,True,True
product_0263,product,"Bouquet ""Gentle Autumn"" - Gentle autumn roses arrangement - available in S and M sizes",Author'S Bouquets,1350.0,Roses,Author's bouquets,https://xoflowers.md/bouquet-gentle-autumn/n/,200,https://xoflowers.md/bouquet-gentle-autumn/,True,False,,False,True,True
product_0264,product,"Bouquet ""A Summer Moment"" - Summer moment arrangement with hydrangea and tanacetum - available in S and M sizes",Author'S Bouquets,1150.0,Hydrangea / tanacetum,Author's bouquets,https://xoflowers.md/bouquet-summer-moment/n/,200,https://xoflowers.md/bouquet-summer-moment/,True,False,,False,True,True
product_0265,product,"Bouquet ""Summer Fireworks"" - Fireworks arrangement with hydrangea, roses and tanacetum",Author'S Bouquets,1700.0,Hydrangea / Rose / tanacetum,Author's bouquets,https://xoflowers.md/bouquet-summer-fireworks/n/,200,https://xoflowers.md/bouquet-summer-fireworks/,True,False,,False,True,True
product_0266,product,"Bouquet ""Angelica"" - Angelic arrangement with hydrangea, roses and peonies",Author'S Bouquets,2200.0,Hydrangea / Rose / Peony,Author's bouquets,https://xoflowers.md/bouquet-angelica/n/,200,https://xoflowers.md/bouquet-angelica/,True,False,,False,True,True
